Año,Mes,Region,Regimen,Sector,Valor,% Variacion interanual
2016,04,Cataluña,Régimen general y minería del carbón,Servicios,"1.961,9","5,2"
2016,04,Cataluña,Régimen general y minería del carbón,No clasificables,"1,7",..
2016,03,Cataluña,Régimen general y minería del carbón,Total,"2.454,9","4,2"
2016,03,Cataluña,Régimen general y minería del carbón,Agricultura,"8,3","2,9"
2016,03,Cataluña,Régimen general y minería del carbón,Industria,"406,5","2,4"
2016,03,Cataluña,Régimen general y minería del carbón,Construcción,"110,4","6,1"
2016,03,Cataluña,Régimen general y minería del carbón,Servicios,"1.927,9","4,5"
2016,03,Cataluña,Régimen general y minería del carbón,No clasificables,"1,8",..
2016,02,Cataluña,Régimen general y minería del carbón,Total,"2.425,8","3,9"
2016,02,Cataluña,Régimen general y minería del carbón,Agricultura,"8,3","4,5"
2016,02,Cataluña,Régimen general y minería del carbón,Industria,"405,6","2,3"
2016,02,Cataluña,Régimen general y minería del carbón,Construcción,"109,9","6,1"
2016,02,Cataluña,Régimen general y minería del carbón,Servicios,"1.900,2","4,2"
2016,02,Cataluña,Régimen general y minería del carbón,No clasificables,"1,8",..
2016,01,Cataluña,Régimen general y minería del carbón,Total,"2.411,8","4,2"
2016,01,Cataluña,Régimen general y minería del carbón,Agricultura,"8,3","5,6"
2016,01,Cataluña,Régimen general y minería del carbón,Industria,"403,8","2,2"
2016,01,Cataluña,Régimen general y minería del carbón,Construcción,"107,9","6,6"
2016,01,Cataluña,Régimen general y minería del carbón,Servicios,"1.889,9","4,5"
2016,01,Cataluña,Régimen general y minería del carbón,No clasificables,"1,8",..
2015,12,Cataluña,Régimen general y minería del carbón,Total,"2.417,7","4,3"
2015,12,Cataluña,Régimen general y minería del carbón,Agricultura,"8,2","4,3"
2015,12,Cataluña,Régimen general y minería del carbón,Industria,"401,8","2,2"
2015,12,Cataluña,Régimen general y minería del carbón,Construcción,"104,5","7,9"
2015,12,Cataluña,Régimen general y minería del carbón,Servicios,"1.901,3","4,7"
2015,12,Cataluña,Régimen general y minería del carbón,No clasificables,"1,8",..
2015,11,Cataluña,Régimen general y minería del carbón,Total,"2.422,1","3,9"
2015,11,Cataluña,Régimen general y minería del carbón,Agricultura,"8,4","4,1"
2015,11,Cataluña,Régimen general y minería del carbón,Industria,"404,4","2,1"
2015,11,Cataluña,Régimen general y minería del carbón,Construcción,"108,8","7,5"
2015,11,Cataluña,Régimen general y minería del carbón,Servicios,"1.898,6","4,2"
2015,11,Cataluña,Régimen general y minería del carbón,No clasificables,"1,9",..
2015,10,Cataluña,Régimen general y minería del carbón,Total,"2.425,1","4,8"
2015,10,Cataluña,Régimen general y minería del carbón,Agricultura,"8,3","4,1"
2015,10,Cataluña,Régimen general y minería del carbón,Industria,"403,7","2,7"
2015,10,Cataluña,Régimen general y minería del carbón,Construcción,"107,5","8,8"
2015,10,Cataluña,Régimen general y minería del carbón,Servicios,"1.903,7","5,1"
2015,10,Cataluña,Régimen general y minería del carbón,No clasificables,"1,9",..
2015,09,Cataluña,Régimen general y minería del carbón,Total,"2.399,1","3,9"
2015,09,Cataluña,Régimen general y minería del carbón,Agricultura,"8,4","3,4"
2015,09,Cataluña,Régimen general y minería del carbón,Industria,"402,1","2,2"
2015,09,Cataluña,Régimen general y minería del carbón,Construcción,"105,2","8,4"
2015,09,Cataluña,Régimen general y minería del carbón,Servicios,"1.881,6","4,1"
2015,09,Cataluña,Régimen general y minería del carbón,No clasificables,"1,9",..
2015,08,Cataluña,Régimen general y minería del carbón,Total,"2.394,0","2,9"
2015,08,Cataluña,Régimen general y minería del carbón,Agricultura,"8,4","4,2"
2015,08,Cataluña,Régimen general y minería del carbón,Industria,"400,9","1,5"
2015,08,Cataluña,Régimen general y minería del carbón,Construcción,"104,0","7,9"
2015,08,Cataluña,Régimen general y minería del carbón,Servicios,"1.878,7","3,0"
2015,08,Cataluña,Régimen general y minería del carbón,No clasificables,"1,9",..
2015,07,Cataluña,Régimen general y minería del carbón,Total,"2.420,4","3,6"
2015,07,Cataluña,Régimen general y minería del carbón,Agricultura,"8,5","3,4"
2015,07,Cataluña,Régimen general y minería del carbón,Industria,"403,8","1,6"
2015,07,Cataluña,Régimen general y minería del carbón,Construcción,"106,6","8,1"
2015,07,Cataluña,Régimen general y minería del carbón,Servicios,"1.899,6","3,9"
2015,07,Cataluña,Régimen general y minería del carbón,No clasificables,"2,0",..
2015,06,Cataluña,Régimen general y minería del carbón,Total,"2.423,5","3,9"
2015,06,Cataluña,Régimen general y minería del carbón,Agricultura,"8,6","5,5"
2015,06,Cataluña,Régimen general y minería del carbón,Industria,"403,9","2,1"
2015,06,Cataluña,Régimen general y minería del carbón,Construcción,"107,3","8,7"
2015,06,Cataluña,Régimen general y minería del carbón,Servicios,"1.901,7","4,1"
2015,06,Cataluña,Régimen general y minería del carbón,No clasificables,"2,0",..
2015,05,Cataluña,Régimen general y minería del carbón,Total,"2.423,5","4,2"
2015,05,Cataluña,Régimen general y minería del carbón,Agricultura,"8,6","5,5"
2015,05,Cataluña,Régimen general y minería del carbón,Industria,"401,4","1,9"
2015,05,Cataluña,Régimen general y minería del carbón,Construcción,"107,2","8,4"
2015,05,Cataluña,Régimen general y minería del carbón,Servicios,"1.904,3","4,5"
2015,05,Cataluña,Régimen general y minería del carbón,No clasificables,"2,0",..
2015,04,Cataluña,Régimen general y minería del carbón,Total,"2.378,2","3,9"
2015,04,Cataluña,Régimen general y minería del carbón,Agricultura,"8,2","5,6"
2015,04,Cataluña,Régimen general y minería del carbón,Industria,"397,7","1,9"
2015,04,Cataluña,Régimen general y minería del carbón,Construcción,"105,5","8,4"
2015,04,Cataluña,Régimen general y minería del carbón,Servicios,"1.864,7","4,1"
2015,04,Cataluña,Régimen general y minería del carbón,No clasificables,"2,1",..
2015,03,Cataluña,Régimen general y minería del carbón,Total,"2.355,3","4,2"
2015,03,Cataluña,Régimen general y minería del carbón,Agricultura,"8,1","5,3"
2015,03,Cataluña,Régimen general y minería del carbón,Industria,"396,8","2,1"
2015,03,Cataluña,Régimen general y minería del carbón,Construcción,"104,0","6,4"
2015,03,Cataluña,Régimen general y minería del carbón,Servicios,"1.844,3","4,5"
2015,03,Cataluña,Régimen general y minería del carbón,No clasificables,"2,1",..
2015,02,Cataluña,Régimen general y minería del carbón,Total,"2.334,6","4,1"
2015,02,Cataluña,Régimen general y minería del carbón,Agricultura,"8,0","4,9"
2015,02,Cataluña,Régimen general y minería del carbón,Industria,"396,6","2,0"
2015,02,Cataluña,Régimen general y minería del carbón,Construcción,"103,6","6,6"
2015,02,Cataluña,Régimen general y minería del carbón,Servicios,"1.824,3","4,5"
2015,02,Cataluña,Régimen general y minería del carbón,No clasificables,"2,2",..
2015,01,Cataluña,Régimen general y minería del carbón,Total,"2.314,4","4,0"
2015,01,Cataluña,Régimen general y minería del carbón,Agricultura,"7,9","6,2"
2015,01,Cataluña,Régimen general y minería del carbón,Industria,"395,2","2,1"
2015,01,Cataluña,Régimen general y minería del carbón,Construcción,"101,2","4,8"
2015,01,Cataluña,Régimen general y minería del carbón,Servicios,"1.807,9","4,4"
2015,01,Cataluña,Régimen general y minería del carbón,No clasificables,"2,2",..
2014,12,Cataluña,Régimen general y minería del carbón,Total,"2.317,1","3,1"
2014,12,Cataluña,Régimen general y minería del carbón,Agricultura,"7,9","6,5"
2014,12,Cataluña,Régimen general y minería del carbón,Industria,"393,3","1,4"
2014,12,Cataluña,Régimen general y minería del carbón,Construcción,"96,9","2,5"
2014,12,Cataluña,Régimen general y minería del carbón,Servicios,"1.816,7","3,5"
2014,12,Cataluña,Régimen general y minería del carbón,No clasificables,"2,3",..
2014,11,Cataluña,Régimen general y minería del carbón,Total,"2.330,2","2,9"
2014,11,Cataluña,Régimen general y minería del carbón,Agricultura,"8,1","6,9"
2014,11,Cataluña,Régimen general y minería del carbón,Industria,"396,3","0,9"
2014,11,Cataluña,Régimen general y minería del carbón,Construcción,"101,2","1,3"
2014,11,Cataluña,Régimen general y minería del carbón,Servicios,"1.822,4","3,5"
2014,11,Cataluña,Régimen general y minería del carbón,No clasificables,"2,3",..
2014,10,Cataluña,Régimen general y minería del carbón,Total,"2.313,2","2,6"
2014,10,Cataluña,Régimen general y minería del carbón,Agricultura,"8,0","6,2"
2014,10,Cataluña,Régimen general y minería del carbón,Industria,"393,1","0,5"
2014,10,Cataluña,Régimen general y minería del carbón,Construcción,"98,8","0,2"
2014,10,Cataluña,Régimen general y minería del carbón,Servicios,"1.811,0","3,3"
2014,10,Cataluña,Régimen general y minería del carbón,No clasificables,"2,3",..
2014,09,Cataluña,Régimen general y minería del carbón,Total,"2.308,4","2,1"
2014,09,Cataluña,Régimen general y minería del carbón,Agricultura,"8,1","6,6"
2014,09,Cataluña,Régimen general y minería del carbón,Industria,"393,4","0,4"
2014,09,Cataluña,Régimen general y minería del carbón,Construcción,"97,0","-1,3"
2014,09,Cataluña,Régimen general y minería del carbón,Servicios,"1.807,5","2,8"
2014,09,Cataluña,Régimen general y minería del carbón,No clasificables,"2,4",..
2014,08,Cataluña,Régimen general y minería del carbón,Total,"2.325,9","2,1"
2014,08,Cataluña,Régimen general y minería del carbón,Agricultura,"8,1","6,4"
2014,08,Cataluña,Régimen general y minería del carbón,Industria,"394,9","0,4"
2014,08,Cataluña,Régimen general y minería del carbón,Construcción,"96,4","-2,1"
2014,08,Cataluña,Régimen general y minería del carbón,Servicios,"1.824,1","2,8"
2014,08,Cataluña,Régimen general y minería del carbón,No clasificables,"2,4",..
2014,07,Cataluña,Régimen general y minería del carbón,Total,"2.335,4","2,2"
2014,07,Cataluña,Régimen general y minería del carbón,Agricultura,"8,2","7,6"
2014,07,Cataluña,Régimen general y minería del carbón,Industria,"397,3","0,6"
2014,07,Cataluña,Régimen general y minería del carbón,Construcción,"98,6","-2,7"
2014,07,Cataluña,Régimen general y minería del carbón,Servicios,"1.828,8","2,8"
2014,07,Cataluña,Régimen general y minería del carbón,No clasificables,"2,5",..
2014,06,Cataluña,Régimen general y minería del carbón,Total,"2.332,6","1,6"
2014,06,Cataluña,Régimen general y minería del carbón,Agricultura,"8,2","3,7"
2014,06,Cataluña,Régimen general y minería del carbón,Industria,"395,7","0,3"
2014,06,Cataluña,Régimen general y minería del carbón,Construcción,"98,7","-4,2"
2014,06,Cataluña,Régimen general y minería del carbón,Servicios,"1.827,5","2,3"
2014,06,Cataluña,Régimen general y minería del carbón,No clasificables,"2,5",..
2014,05,Cataluña,Régimen general y minería del carbón,Total,"2.326,3","2,5"
2014,05,Cataluña,Régimen general y minería del carbón,Agricultura,"8,2","6,6"
2014,05,Cataluña,Régimen general y minería del carbón,Industria,"394,0","0,6"
2014,05,Cataluña,Régimen general y minería del carbón,Construcción,"98,9","-3,4"
2014,05,Cataluña,Régimen general y minería del carbón,Servicios,"1.822,7","3,3"
2014,05,Cataluña,Régimen general y minería del carbón,No clasificables,"2,6",..
2014,04,Cataluña,Régimen general y minería del carbón,Total,"2.289,5","1,6"
2014,04,Cataluña,Régimen general y minería del carbón,Agricultura,"7,8","4,6"
2014,04,Cataluña,Régimen general y minería del carbón,Industria,"390,4","-0,4"
2014,04,Cataluña,Régimen general y minería del carbón,Construcción,"97,3","-5,5"
2014,04,Cataluña,Régimen general y minería del carbón,Servicios,"1.791,3","2,4"
2014,04,Cataluña,Régimen general y minería del carbón,No clasificables,"2,6",..
2014,03,Cataluña,Régimen general y minería del carbón,Total,"2.261,3","0,4"
2014,03,Cataluña,Régimen general y minería del carbón,Agricultura,"7,7","4,7"
2014,03,Cataluña,Régimen general y minería del carbón,Industria,"388,8","-1,0"
2014,03,Cataluña,Régimen general y minería del carbón,Construcción,"97,7","-5,3"
2014,03,Cataluña,Régimen general y minería del carbón,Servicios,"1.764,5","1,1"
2014,03,Cataluña,Régimen general y minería del carbón,No clasificables,"2,7",..
2014,02,Cataluña,Régimen general y minería del carbón,Total,"2.242,5","0,3"
2014,02,Cataluña,Régimen general y minería del carbón,Agricultura,"7,6","4,8"
2014,02,Cataluña,Régimen general y minería del carbón,Industria,"388,8","-1,1"
2014,02,Cataluña,Régimen general y minería del carbón,Construcción,"97,1","-7,2"
2014,02,Cataluña,Régimen general y minería del carbón,Servicios,"1.746,2","1,0"
2014,02,Cataluña,Régimen general y minería del carbón,No clasificables,"2,7",..
2014,01,Cataluña,Régimen general y minería del carbón,Total,"2.225,1","-0,2"
2014,01,Cataluña,Régimen general y minería del carbón,Agricultura,"7,4","3,4"
2014,01,Cataluña,Régimen general y minería del carbón,Industria,"387,2","-1,6"
2014,01,Cataluña,Régimen general y minería del carbón,Construcción,"96,5","-8,5"
2014,01,Cataluña,Régimen general y minería del carbón,Servicios,"1.731,2","0,7"
2014,01,Cataluña,Régimen general y minería del carbón,No clasificables,"2,8",..
2013,12,Cataluña,Régimen general y minería del carbón,Total,"2.247,6","-0,5"
2013,12,Cataluña,Régimen general y minería del carbón,Agricultura,"7,4","1,7"
2013,12,Cataluña,Régimen general y minería del carbón,Industria,"387,8","-2,1"
2013,12,Cataluña,Régimen general y minería del carbón,Construcción,"94,6","-10,8"
2013,12,Cataluña,Régimen general y minería del carbón,Servicios,"1.754,9","0,5"
2013,12,Cataluña,Régimen general y minería del carbón,No clasificables,"2,8",..
2013,11,Cataluña,Régimen general y minería del carbón,Total,"2.263,5","-0,4"
2013,11,Cataluña,Régimen general y minería del carbón,Agricultura,"7,5","1,3"
2013,11,Cataluña,Régimen general y minería del carbón,Industria,"392,8","-1,8"
2013,11,Cataluña,Régimen general y minería del carbón,Construcción,"99,9","-10,6"
2013,11,Cataluña,Régimen general y minería del carbón,Servicios,"1.760,4","0,7"
2013,11,Cataluña,Régimen general y minería del carbón,No clasificables,"2,9",..
2013,10,Cataluña,Régimen general y minería del carbón,Total,"2.253,6","-2,1"
2013,10,Cataluña,Régimen general y minería del carbón,Agricultura,"7,5","-0,1"
2013,10,Cataluña,Régimen general y minería del carbón,Industria,"391,2","-2,4"
2013,10,Cataluña,Régimen general y minería del carbón,Construcción,"98,6","-11,9"
2013,10,Cataluña,Régimen general y minería del carbón,Servicios,"1.753,3","0,0"
2013,10,Cataluña,Régimen general y minería del carbón,No clasificables,"3,0",..
2013,09,Cataluña,Régimen general y minería del carbón,Total,"2.259,8","-3,5"
